epoch,train_loss,val_loss
1,0.6411686089726918,0.1303484122068979
2,0.15931945029617053,0.17678979104156514
3,0.10823985121326628,1.0952235718445733
4,0.08372011957621968,0.5642886777077952
5,0.10509134538520043,0.2805618743312237
6,0.039993028573498575,0.21874008865809763
7,0.03820714730029768,0.1785822410815707
8,0.020520854489361424,0.1586909559620391
9,0.031097925640567146,0.1763097149831774
10,0.02079018496569909,0.25544098744170873
11,0.04678626348614822,2.021240958921431
12,0.6356961902639311,0.454830649338903
13,0.586178276995111,6.035839542265861
14,0.8401271274822054,2.565524870349515
15,0.4251944325132798,0.8688168256513534
16,0.4798633990058641,2.4836351856521626
17,0.3118285671135537,8.829659733889368
18,0.053244159136907575,7.708997175624585
19,0.026607764110692923,5.9156888200749425
20,0.02268731694879601,6.1876874862899705
21,0.2695950248920875,3.2043087904763907
22,0.15756987174877338,1.0621965097800496
23,0.17337618910111866,5.629819210498564
24,1.2533502052880032,6.383740825037802
25,0.4063526610452737,1.9048037221354823
