epoch,train_loss,val_loss
1,0.13226483899226638,0.05919278461125589
2,0.058591951290937756,0.08007525055549078
3,0.04293822638836231,0.08322767730274908
4,0.05195208588078503,0.06328791193174486
5,0.0376504648221038,0.061566142269502085
6,0.03356719679961752,0.044963257428765155
7,0.027357524627662368,0.040470332521824776
8,0.040093085908157126,0.2035893772534168
9,0.02100903796935391,0.10883885518791386
10,0.014299967793155424,0.14146541564578882
11,0.009279372876014071,0.15109016864461144
12,0.00691649833546657,0.18405122172668686
13,0.008195388553206215,0.10262918803872279
14,0.008149505590179988,0.15522998268476196
15,0.005461613109096745,0.3041682121982875
16,0.007239270061588722,0.39412155901756524
17,0.07617491292182767,0.13752139969965943
18,0.022393955743098572,0.04534782675819319
19,0.021458643506947313,0.0870045490982496
20,0.0166552099345965,0.18980163849526785
21,0.015108070436143574,0.2151391600088073
22,0.05002041024048362,0.13462078879080852
23,0.016356732299696843,0.10920097675191373
24,0.008159517874950069,0.1618798034430188
25,0.007749924554395161,0.20333551257072618
