epoch,train_loss,val_loss
1,0.15838832416656343,0.27516707874113516
2,0.0991584374723294,0.19737914171550544
3,0.08008758982351004,0.20185555784677667
4,0.08639453635127707,0.19640177082
5,0.0765063115530301,0.22364370346129422
6,0.07388814835816868,0.23212431420031335
7,0.06527819980247608,0.20089381706014636
8,0.06612824336606393,0.22473918373936846
9,0.06710789947239451,0.25349297577650437
10,0.06421098752285946,0.25212900882451644
11,0.0771599073955897,0.16950302509846346
12,0.07347450508112627,0.20686818065211898
13,0.06364757363676779,0.23279245537959203
14,0.06452194247818129,0.2253829318459236
15,0.0584901240298309,0.24767579721669936
16,0.05534049850014954,0.23265519176587282
17,0.05189760979207248,0.19667620350223697
18,0.043330920957344435,0.21601909011388348
19,0.04328316800423305,0.16650102762204985
20,0.04996852590394599,0.18199158987056674
21,0.04495836577612968,0.24180359488649805
22,0.048404641651494565,0.19889347545986605
23,0.03689363633748144,0.21339205089879537
24,0.03915525076348981,0.24592019484055438
25,0.04863492167970427,0.24200993939208978
