epoch,train_loss,val_loss
1,0.14493188440553412,0.2024421361575444
2,0.12483579214000382,0.2466779024370255
3,0.08714683041792394,0.1781583319515771
4,0.08046822407483008,0.21515706058351264
5,0.07148908229529365,0.20345761412904867
6,0.07318426427731584,0.1402721343854923
7,0.0705666797531938,0.15970655188955848
8,0.07224407145553384,0.17628106698224832
9,0.06794567617793637,0.202897204055203
10,0.05768516875826561,0.21246378298852622
11,0.06471905421681148,0.17831712262329436
12,0.0566617225206357,0.19111072250656905
13,0.062105141799465934,0.21694501806350966
14,0.049305028477414276,0.16770945098945841
15,0.05050559429651942,0.17355995935354113
16,0.050137101222322254,0.19275124020209805
17,0.04737864400275544,0.15203127036276723
18,0.055048815834851675,0.19746754841593606
19,0.04302842278369753,0.16093297424771252
20,0.040018853886353144,0.22885488627587386
21,0.04553397087580409,0.21238976703053566
22,0.04257295863733681,0.1962517035680057
23,0.03934160875125734,0.20936882942483098
24,0.036781147533685186,0.1723175949295945
25,0.03382870175034839,0.18662207621321525
