epoch,train_loss,val_loss
1,0.11916500798326508,0.054970940965558254
2,0.0686842526098971,0.07664624352790979
3,0.0695436697834256,0.3643695434692481
4,0.05048569583096869,0.05722889967141635
5,0.03817573345452932,0.046457889293569386
6,0.03364541977194817,0.07380446254561249
7,0.036578948307176555,0.031101126524228258
8,0.029262874913445196,0.10550249660996239
9,0.011027878774640601,0.06960666341868829
10,0.060507144814371666,0.4414436810397755
11,0.036751009646372235,0.3561453324293816
12,0.03273086914227372,0.26604473593109895
13,0.019383835384163915,0.15854450300558975
14,0.008743201125319254,0.06565182410759007
15,0.0079235797487561,0.194384750840571
16,0.009997941276337144,0.1753106288446303
17,0.006079769022286925,0.0877040583391509
18,0.00581302355112148,0.17877366612694987
19,0.27678215228461295,0.06978494915805106
20,0.04284641388641393,0.06021767107647923
21,0.016859698981459,0.050373501753916396
22,0.014248902416742218,0.3137706575774072
23,0.013569043484694858,0.3347210295073412
24,0.010129464672151853,0.4755835740445647
25,0.010064035110371064,0.11752653719528629
