epoch,train_loss,val_loss
1,0.14500349635991444,0.041416812737401006
2,0.06699517631421274,0.04044783399753684
3,0.08615006306576674,0.10252634315689857
4,0.0560798963131614,0.03921323880081951
5,0.037066737957893336,0.08122768824222432
6,0.036602888916980394,0.04762264059278213
7,0.03940056364352822,0.052030350973044766
8,0.03394078954885072,0.03655947822508756
9,0.06182823778205099,0.06271362042639339
10,0.01872970768216731,0.06698268688987516
11,0.019857569711130355,0.06361162931716535
12,0.013399779790748759,0.14231524435985698
13,0.010467192012937112,0.1058949600039429
14,0.016496673234327738,0.05093876686089172
15,0.0205916830451533,0.07543641075281161
16,0.08059128487788934,0.11062566546018887
17,0.04099604265345327,0.11556347512817042
18,0.023505602917269042,0.3845468898663798
19,0.01924987785227026,0.17149663442000196
20,0.010101114097204846,0.19907240423078434
21,0.00858092488890972,0.21070374701837996
22,0.008774613557581372,0.12849696506013825
23,0.006509768636089936,0.22403594761919243
24,0.011527883845525765,0.09232606691678817
25,0.009844685020857656,0.146120647094757
