epoch,train_loss,val_loss
1,0.4172969533318117,0.16965237079868425
2,0.082739942420152,0.10270577566358673
3,0.12015297130380818,0.19723289472293445
4,0.2689089315042139,0.625405312906324
5,0.13772097496094646,0.370693110160771
6,0.1446739552232236,0.14837627309194182
7,0.13400896367993698,0.31426383784691114
8,0.06223287216325599,0.5709553337806175
9,0.07427594900216282,0.2802382967055686
10,0.032818275679282395,0.37796664201908636
11,0.08132681551459013,0.4534876862450009
12,0.04458724461676367,0.4167424720216205
13,0.05353486786677127,8.481561427606461
14,0.40284654063234493,1.6643665255114977
15,0.5330957229433327,1.641786559935539
16,0.7275570133258794,2.4600883299304592
17,0.2826871371615781,5.882739920769969
18,0.18058512420508882,0.7581494850714247
19,0.049019359711162606,0.8901501326620952
20,0.10867837136585626,1.1130310410055584
21,0.04151762516063006,1.6326034231290982
22,0.036787239054883375,1.9445020377088729
23,0.1817597846366975,1.7198826100782225
24,0.08194647262368307,1.583612274498694
25,0.03732442865126156,1.55821537700575
