epoch,train_loss,val_loss
1,0.12308299633258692,0.06558653599809956
2,0.06743334448688337,0.08619591861122078
3,0.051304988129389634,0.1278824057362433
4,0.03984298431559866,0.06559972990396179
5,0.03354333031980666,0.1315737913017426
6,0.026711749133569395,0.049471224487628855
7,0.034650698143872255,0.07699202467444874
8,0.08989390760525792,0.02942258919165397
9,0.036794842073081424,0.05180561973153794
10,0.020827668512891643,0.06124547719536343
11,0.01618211474765007,0.07959440992666356
12,0.018520049139070942,0.07081946091289427
13,0.008845676880544634,0.10562081075473513
14,0.009401118034642083,0.11158099976054218
15,0.007707551698804911,0.07824177982783362
16,0.006342121022273823,0.11035154177841401
17,0.009727013513731822,0.12346435900173679
18,0.016091387451343163,0.054732349588484976
19,0.006284445494316999,0.09896469112982735
20,0.0035550382340842775,0.12786682305286473
21,0.005585791954768529,0.12918126997367602
22,0.0050855160638006635,0.12175169383336255
23,0.034350657504734955,0.14149800074139857
24,0.01758633927443043,0.1445692210903589
25,0.06286348440004377,0.09259333729921543
