epoch,train_loss,val_loss
1,0.1459763705815104,0.3261411275354124
2,0.09813679861335838,0.20934095959209145
3,0.08349963627016742,0.19076314159939367
4,0.08172208557582715,0.17987872510697814
5,0.07142727881042703,0.1994692460922975
6,0.06672722324132457,0.19094288667040546
7,0.06354202800391873,0.24455844078423275
8,0.06163033016972736,0.22615261856586702
9,0.05661307697276746,0.2566153669143997
10,0.0653067006920041,0.17280133840000828
11,0.0580928558599173,0.22370904889014068
12,0.05543096748869558,0.16885286932360502
13,0.053087229036133395,0.2147463215336639
14,0.05795782376061509,0.18742957003902824
15,0.04998914831585428,0.17477333330222586
16,0.04481407307128784,0.1700588708608261
17,0.05222304179987385,0.18941557194170122
18,0.045877895094762165,0.17651743877814302
19,0.04710495433854786,0.21617061858095468
20,0.037088652176990304,0.23208752343376662
21,0.03626988316387754,0.23960210382562852
22,0.03606565407100172,0.21919135158626182
23,0.04359238652785671,0.24575464237263547
24,0.03933381690924664,0.23114378836509142
25,0.033877190411252485,0.3512829102175836
