epoch,train_loss,val_loss
1,0.1414507153417053,0.18286230559310607
2,0.0875787538464743,0.2096411533270692
3,0.07797814185696476,0.16931765552069392
4,0.07386822215558514,0.2093279111018825
5,0.06746024838148439,0.20240681518184683
6,0.0628452235890537,0.21435408337105577
7,0.0621052791233644,0.20945122264580981
8,0.06100048332028707,0.22036050092203602
9,0.0660662618600417,0.2053444763728147
10,0.062294532254353656,0.11363833770906974
11,0.06067458647380252,0.16934396375173463
12,0.05301232306307859,0.19180360320587492
13,0.0471467025927268,0.2033941083767962
14,0.0685527023237799,0.20025121393583475
15,0.0525758822057935,0.19580080432276573
16,0.04434454257788583,0.20694016342824925
17,0.053697346778459505,0.17700457353813334
18,0.04247330079694117,0.19433440631086518
19,0.04323021329800822,0.26047055402417635
20,0.04888268697175605,0.16834571564968134
21,0.036803112868489,0.1846916293913138
22,0.04289415139177706,0.1979670499605427
23,0.052480983967346344,0.20992665953141817
24,0.04244057899668105,0.212220462450322
25,0.04151972237019992,0.2141289986283218
