epoch,train_loss,val_loss
1,0.6001081367356766,0.23718351281939015
2,0.25205570361858365,0.08008526142464188
3,0.09028550924644363,0.20913238264306197
4,0.04932050778791907,0.07706938790209777
5,0.028748864792528715,0.8655659850011624
6,0.05705217910083735,1.8778526867827983
7,0.2475926218697752,0.8182550525900167
8,0.37829757487792853,1.269482732496663
9,0.33863114874604017,0.6527571288714814
10,0.34549080478150085,0.3625120101017786
11,0.06347584772646792,0.38299821420318503
12,0.023616812352214363,0.49395443967753194
13,0.03509815855815145,0.5491345370969299
14,0.022624617047413132,0.391399358787388
15,0.011128082996864474,0.4229990989771137
16,0.037983498747758665,0.37250300218597643
17,0.008945840062134693,0.3959076576190174
18,0.021205914288679475,0.7105339653789997
19,0.0974095777363106,1.155847457036382
20,0.18611801438225425,2.219979372258435
21,0.19990669608683337,0.8935569506616635
22,0.3168557347536186,4.387874791699071
23,0.6466466883421773,4.281174082909861
24,0.4626261276566429,2.8026655104852494
25,0.22276303680959436,2.308416272000729
