epoch,train_loss,val_loss
1,0.1553824659329185,0.20565936687372385
2,0.09325261042676558,0.24150838688646833
3,0.07889115758440342,0.251445840056535
4,0.08067310828338416,0.19753316388795933
5,0.07210854020677815,0.16510533938379657
6,0.07388800245705869,0.1604202221046322
7,0.07486682813633849,0.18299729835181947
8,0.06642747113157894,0.18684109835509932
9,0.0666247616860677,0.15840321568952453
10,0.06778986982939657,0.1804596196246078
11,0.06468399040100803,0.15075006296542742
12,0.061762222184122285,0.26019631863586723
13,0.057833024469966236,0.21715188278129413
14,0.04980797213377154,0.22217918275817927
15,0.05558583293637369,0.21965913053305308
16,0.05107689988491518,0.1458080715552393
17,0.05698327488489141,0.09977636848681516
18,0.04061420451010739,0.18332760840853407
19,0.051334555596613506,0.19671954658453264
20,0.0532633765419745,0.16923430351720703
21,0.044681896417582606,0.15192013900283904
22,0.04202874022543677,0.1471495731656755
23,0.040419778154733826,0.1820208328433857
24,0.0367713324429298,0.13685150476615696
25,0.03391848044726836,0.16965648543226697
