epoch,train_loss,val_loss
1,0.14084904647070515,0.1876602747342399
2,0.08710649381834275,0.1553654609653618
3,0.07654380767937165,0.15525335318318778
4,0.07421145983009546,0.186291208622166
5,0.07044773516562683,0.1295034229950679
6,0.06998225530101494,0.19234901194032583
7,0.05988610132062454,0.1871254414567844
8,0.05626903688304188,0.1757956120117958
9,0.057245219699761346,0.1880054185054295
10,0.05790618123113339,0.11802823092007349
11,0.05432930302879319,0.144349709498666
12,0.08489371224091011,0.17470082441615242
13,0.06030030852599331,0.1541869787503064
14,0.04979395177739688,0.11174555096095579
15,0.04878587276416962,0.09276242245311639
16,0.0650520412528441,0.10567553394245013
17,0.048940005910405815,0.1283974771016097
18,0.051657344177095915,0.10616664897515288
19,0.045541734526064706,0.13588835236113217
20,0.0423061154520116,0.10585910270756652
21,0.04757925244298387,0.1450819631638531
22,0.0473714776400646,0.12064903931816169
23,0.04083145910504559,0.1472703419107523
24,0.03576306114454315,0.10955556963979747
25,0.03561074770159619,0.11590251823485408
