epoch,train_loss,val_loss
1,0.1358826696294964,0.0939032596624231
2,0.05111907028139067,0.0602019922950728
3,0.07815320473869065,0.05269837890568118
4,0.04135489472465143,0.06680708658190739
5,0.05984107049616533,0.051810581470245747
6,0.024889947705101684,0.043462857825262755
7,0.029725657351016045,0.06569509366415796
8,0.03838260498795993,0.09405367555054767
9,0.014824567068876792,0.04845837359244357
10,0.012137157024943173,0.04587849344414011
11,0.007733868032006315,0.03429311059832593
12,0.008884036917210134,0.04367530665206782
13,0.009402171011319379,0.03720739777927226
14,0.08862028019309218,0.04542533134771199
15,0.016546899026207405,0.05720159428927439
16,0.008612282128971615,0.05509750103802954
17,0.0058529304998663715,0.06928380347770074
18,0.009310299322908685,0.061786783575813284
19,0.009675891111315464,0.09885289461724431
20,0.015364368034537435,0.04360000652330552
21,0.006698853020808212,0.0719717136998718
22,0.007510155095945572,0.07881016166328735
23,0.007502556967208452,0.07099011144947004
24,0.002883104668096952,0.3346778657019347
25,0.004680948864777875,0.16756643452064904
