epoch,train_loss,val_loss
1,0.10799865541497834,0.048839975643747285
2,0.06880628692835505,0.04788447271904818
3,0.0488177100792989,0.04743696781486326
4,0.050241714756354236,0.2235647794098059
5,0.044258914049366035,0.06624895107817183
6,0.021657067168950734,0.08907524620701536
7,0.05616257256933055,0.056710224307787556
8,0.026949248255484483,0.09759600044438435
9,0.01567294157337812,0.10396835850570502
10,0.020251992334663533,0.11518640199772832
11,0.02675825427833292,0.0580106380383898
12,0.01393057061996346,0.036801371278743875
13,0.010012441190975392,0.06187899840140913
14,0.006004965171529484,0.07205432040854204
15,0.00719719384557003,0.10474382276451281
16,0.0067466214969228964,0.07389855270805294
17,0.00516632988020387,0.13781807571607446
18,0.07044356491075124,0.11626538504318011
19,0.03445782544865788,0.055929890668091
20,0.010408892933144741,0.1461475331077883
21,0.010600622485310771,0.13882124739850607
22,0.006971481086582467,0.13588224011250472
23,0.009291815719431109,0.15064538718426515
24,0.006987118408573663,0.19473860360648682
25,0.024939482335028497,0.21378570498607
