epoch,train_loss,val_loss
1,0.13984159857404133,0.1918613781604255
2,0.0854407085090383,0.26589709783588805
3,0.0877434420986255,0.2002019174096565
4,0.09589786989968424,0.22619674928606517
5,0.08112041557530973,0.16330867062788457
6,0.06952011227907906,0.19422828340001644
7,0.06744231227381263,0.1032857189796144
8,0.06420102203649676,0.14365406245398785
9,0.06881804191045586,0.15266543115496695
10,0.060822989048882704,0.11306246893758315
11,0.05917516872017406,0.1029160376919824
12,0.05486532971108994,0.15242071060328594
13,0.06529611956389729,0.14015202456897485
14,0.05829781986780711,0.10468627048671365
15,0.0541949738673327,0.10791950326998748
16,0.04622695024206095,0.11407937255646702
17,0.04437566733262925,0.11433310022449962
18,0.050642827375645724,0.13882951779129554
19,0.04844197732721617,0.10383751401076874
20,0.04322261267826577,0.11297967090767118
21,0.041042889177333564,0.1392446700746434
22,0.04795602714250342,0.10925530475722026
23,0.03909220462828521,0.09826957176987743
24,0.03645481430340466,0.12668555653503827
25,0.058680193932642316,0.12308063299626097
