epoch,train_loss,val_loss
1,0.18357648419539543,0.30007716586753247
2,0.10516791925419214,0.1949570751748979
3,0.08762743101601513,0.21367066783169586
4,0.07815739864190994,0.18644079097336339
5,0.07215828872054877,0.20966638013299915
6,0.07621699723238048,0.22847467509564012
7,0.06792278393664328,0.22315178063112281
8,0.06656528325474337,0.2073050118351896
9,0.06479585834120762,0.19549971068608424
10,0.07416797093161928,0.21298919326715893
11,0.06723945462029458,0.15753756625476414
12,0.0625853737304372,0.2079104532491446
13,0.0657110190940713,0.19907754563985602
14,0.06257778522173667,0.2118586688067749
15,0.06287976433830875,0.1837700389554694
16,0.06138314194842588,0.1761431839606244
17,0.05396778260315345,0.22433273420639097
18,0.04835766553301518,0.16177898550672726
19,0.06471516624139237,0.19411955144248844
20,0.055245642470434494,0.18859152920589212
21,0.05862106478913526,0.16377758131655415
22,0.05324700629013429,0.19669819962620105
23,0.05199528116855986,0.242913370851555
24,0.0496106601179739,0.16625812554998592
25,0.04355012767655729,0.21123954660968944
