epoch,train_loss,val_loss
1,0.5379054276792327,0.10176567865347262
2,0.08240728649830413,0.15436173474349693
3,0.05008660943086893,0.09812751791304758
4,0.0472491131489777,0.08047365955922206
5,0.04624255672531909,0.13501762517907606
6,0.2753703631984239,0.412177282471807
7,0.3744974786851308,0.7558857259003144
8,0.2594690923475499,0.4310428679957365
9,0.15057138162370898,1.6364855493258381
10,0.5713661796522047,0.43308234983874905
11,0.10511343672935063,0.45181176796386846
12,0.12642555429598384,0.5677624128455206
13,0.06935823022667564,0.6014658883442053
14,0.016661907980058656,0.40860169016636855
15,0.027029035813508594,0.5289951199484243
16,0.013475264938214628,0.5092755488124896
17,0.020124749642843706,0.4797427873661759
18,0.05436882990673477,0.7278186395515869
19,0.16157488972682307,2.922668556557292
20,0.9833202178487658,2.6428609663440334
21,0.4252920237638369,3.6556903469947075
22,0.3885588687636655,1.9135479157970798
23,0.1518089049533266,1.316116132514987
24,0.058315699094923644,1.6149310886981727
25,0.049961616452230725,1.2343117037127096
