epoch,train_loss,val_loss
1,0.19053576997488983,0.24915795040226751
2,0.10546569473087049,0.20142775404477312
3,0.08632367984045389,0.23313752440134844
4,0.09149335692675153,0.2055701425734667
5,0.11893006682026484,0.18448906391859055
6,0.09294742537462268,0.2052791219865603
7,0.07643244550986723,0.1712394142523408
8,0.07103758204097221,0.22537488716038606
9,0.07580065775916657,0.21669673840064677
10,0.069035958836417,0.2811892186009866
11,0.06420425250491296,0.19892010208399546
12,0.06657371805472807,0.194467035993453
13,0.06379715892994269,0.19737791107036173
14,0.0647025964115092,0.23218539589264942
15,0.05952324419790371,0.2178349192526507
16,0.045883664408167595,0.2336474742980734
17,0.04227593154761909,0.20512638371362682
18,0.04678454544695387,0.14763119046185766
19,0.0368761483571215,0.2259832313847578
20,0.04104820062206242,0.24949782482168126
21,0.0441021800934999,0.19687362631356659
22,0.03351275052385566,0.1966950560951861
23,0.028161979554613574,0.22021574511440592
24,0.03400590145827679,0.31880301774588354
25,0.028868269688095742,0.3586450508033346
