epoch,train_loss,val_loss
1,0.6640690172393406,1.4481490487461754
2,0.1868559806760926,0.10163387113248415
3,0.06352350664310179,0.19564659841429508
4,0.04018120485363535,0.80219187787331
5,0.044733429386442675,0.15254978575502454
6,0.03192073957334761,0.3123468879390613
7,0.05754850210465507,0.2055938152484049
8,0.08453385757782046,0.1615775764269943
9,0.3643809438463459,0.7671452408596393
10,0.3437076794380277,1.8465771229224512
11,0.19264341825272238,0.41093125168760597
12,0.5533779947708185,1.1791865945823732
13,0.1011889411506079,0.7814859171743412
14,0.07439054513814324,0.5681888374577398
15,0.02393369895061051,0.6542786398148362
16,0.04042754506867552,0.3955120910498134
17,0.03880776315528706,0.4405518734163032
18,0.02852091685035979,0.47010006202805427
19,0.07308362422022895,0.44678700865026877
20,0.04288724998144391,0.9758692323217284
21,0.293565312364209,0.8364392442087973
22,0.14007556481644118,0.41749066186243616
23,0.22533956904415386,0.9019038125267883
24,0.41627750631952315,1.1729941285154046
25,0.5384152452677536,3.302503308942241
