epoch,train_loss,val_loss
1,0.18181810266345985,0.2343595251441002
2,0.09418384145468103,0.25072613819652506
3,0.088309773613414,0.17401952173320517
4,0.08016001625940943,0.1841849123968953
5,0.072926257860131,0.19422989832838217
6,0.07766631393778053,0.17428500447497372
7,0.07113936228950869,0.1673149887140044
8,0.06693423463970669,0.19735381434739177
9,0.06809804612993886,0.19648074681848107
10,0.06115684448500849,0.19448688103171485
11,0.06520674764977245,0.1812272982412739
12,0.05546811218027118,0.20858622116089287
13,0.06187290366169466,0.18455837267420946
14,0.056465616307321415,0.16964597353944555
15,0.054610593946773776,0.16056086140733603
16,0.04719513000089152,0.21118974552706687
17,0.04926544971584173,0.18087681543622766
18,0.051616915996178736,0.20362156421516933
19,0.04534978653671805,0.213468858824795
20,0.044481275948572686,0.18977185176364372
21,0.054522154011863694,0.15614629514898443
22,0.04448549047329902,0.1956674235857903
23,0.0416805335081929,0.20051410818010598
24,0.04087767723855401,0.16195734067549628
25,0.05085066520062483,0.20514211110252467
