epoch,train_loss,val_loss
1,0.1244529323086666,0.05473466873292871
2,0.07359514729446233,0.055703139418901336
3,0.053762956061313885,0.09225274720078995
4,0.07102586867226782,0.09983090447484198
5,0.04660472627616996,0.08220831470774306
6,0.024987180631436155,0.19877289729793707
7,0.06331632735619981,0.08095011888813573
8,0.021774989962177492,0.13457937765852993
9,0.022339318127209976,0.10800540467510421
10,0.014688371135220644,0.08423436973410595
11,0.03279115992880495,0.2273907843241065
12,0.04693025491480721,0.05553956058874809
13,0.00856762918151955,0.11061103095785403
14,0.008310815244220232,0.14467424199556667
15,0.006125005160875982,0.1234133198611014
16,0.010695213600873485,0.06640026631859162
17,0.009533263522061216,0.06478441874247665
18,0.008262556406016527,0.11639090316196778
19,0.0055980165495519724,0.10279264417377018
20,0.009063708941784977,0.07216427713894086
21,0.02871515144199448,0.06514551571738945
22,0.191830314305389,0.2627627781875352
23,0.032045166370325416,0.08034297399554786
24,0.014136128348923898,0.07900967226673133
25,0.008013430309522248,0.26501111376366054
