epoch,train_loss,val_loss
1,0.5045341495289194,0.6265019123372042
2,0.09322041850290037,0.9828688426481522
3,0.06910959660509877,0.16835126103722411
4,0.20509811562088798,0.2531638197107485
5,0.22381858473875524,0.26484426522844956
6,0.305153722207438,0.8713151691212462
7,0.07800165383966663,1.1208399922578083
8,0.18920448108785462,0.4605363349039384
9,0.2382272494240824,1.121724097959457
10,0.07903974710883586,0.4270576029981062
11,0.12893851966665423,0.5536419756837782
12,0.03387331583422857,0.5286319221971664
13,0.06796099000999013,0.6748464790288665
14,0.023611735782325876,0.6801649050640229
15,0.01899485712678127,0.8261465486399503
16,0.01429626485475977,0.7679204142435583
17,0.02046408482482623,0.6959025553383507
18,0.05470860994877697,0.5970263204345323
19,0.031122243179353457,0.4376714477767776
20,0.0694126472049029,0.35420847147056955
21,0.5652866377710144,1.2193770640436037
22,1.2443710706931692,3.4255093346898775
23,0.6114615342184213,1.9286325343193547
24,0.38983880882036565,1.3875727551524977
25,0.06275082079986491,1.2718515631019998
