epoch,train_loss,val_loss
1,0.11973651016538978,0.05701218620892647
2,0.058497379513742204,0.036978188917160995
3,0.07406105417138793,0.07046843327641968
4,0.04271520356332459,0.047537562284538405
5,0.03719203098263872,0.0874376039151215
6,0.033148046664592576,0.05545717785285418
7,0.043278535763616295,0.042749598396459344
8,0.0904768389477231,0.03570554735115512
9,0.02444918601407356,0.06336523517177421
10,0.05335365336924034,0.2458599549554364
11,0.04609853326434694,0.03074321597801504
12,0.01449044969880305,0.052658064283106445
13,0.00934530700734353,0.06077936638904145
14,0.011156066005661866,0.12872326116483404
15,0.016484287542142664,0.07125327474139488
16,0.014697881189155573,0.05675654779684493
17,0.009316218069832473,0.058683583513641197
18,0.007469406376419688,0.08686817659114357
19,0.007354796822736649,0.10023371221501887
20,0.003971252222762145,0.12830949801303101
21,0.005105141961980397,0.12157793548996848
22,0.012260137207532308,0.25104428982998
23,0.05925311821422904,0.19089496166024247
24,0.036225148980141675,0.05085890910141467
25,0.019989236109638136,0.06064546191466815
