epoch,train_loss,val_loss
1,0.5550028016533978,0.07146945063295776
2,0.1244938909270148,0.09171516333869859
3,0.03784517093556719,0.05024006764375966
4,0.030359117291275405,0.10633400561757818
5,0.13718589360140715,0.293515527474747
6,0.1501608805154864,0.44943163269586967
7,0.396411348460174,0.18707433063818532
8,0.12038517329728993,0.28473301200292284
9,0.09034643964512341,0.15019361859715266
10,0.05032864245880865,0.6165401794071809
11,0.1156932991077644,1.0222578371570805
12,0.26578974736063155,1.6523173281904493
13,0.35879409093426246,2.0928611605157776
14,0.09091702334788226,1.7755638211364708
15,0.07295422218559035,1.3902516916405587
16,0.017476710344842376,1.4210914694925425
17,0.015681187418300782,1.3182226954890015
18,0.015438670955493655,1.29619487741302
19,0.029438407984939505,1.4228903518344762
20,0.02757835123734387,2.1197331075226193
21,0.15949709258827738,4.249184538756586
22,0.11432398665491439,3.1853202365334194
23,0.08350528182051328,2.334887364578821
24,0.11711610435617476,2.692426836718912
25,0.38834426192652144,1.598545061123948
