epoch,train_loss,val_loss
1,0.7546993585165088,0.3474945906669863
2,0.13136295973569354,0.05905796102800527
3,0.08094738070610445,0.1829017410704636
4,0.08624731511570848,0.058791791219846345
5,0.033505836026850894,0.07234340033403808
6,0.04021983220126334,0.15041847825870186
7,0.18811308319779166,0.18402128665777184
8,0.17136940711034818,0.37368033201463763
9,0.111568233313482,0.38348852471935113
10,0.3357554171302766,2.5223513880083637
11,0.48034954302693256,0.47406788001676287
12,0.33589809143117794,2.3674292743709
13,0.5070909637813865,1.019221280669737
14,0.18142925071354113,0.2929465984973009
15,0.03474279333875468,0.3428538551107786
16,0.016566952049603127,0.3693559671243135
17,0.017015131607377772,0.34443149135105566
18,0.006736366585724423,0.3335314731557446
19,0.019681679703158244,0.3459835606911086
20,0.0208346404945646,4.247428657650361
21,0.07603570957763667,6.500062755440619
22,0.07104792608292897,1.3152024987484179
23,0.1471758388003278,0.9049326077209533
24,0.5310932782589899,1.0650464950069305
25,0.11220355135062501,1.2605060300519388
