epoch,train_loss,val_loss
1,0.12185206960217809,0.07296517423744645
2,0.05269835302596604,0.07080909910409021
3,0.051041461043165655,0.08063795026992598
4,0.041787020919532215,0.08070078246906164
5,0.041706378662247745,0.07619843412906066
6,0.026567230539693218,0.07234775175974421
7,0.027185023013120455,0.06501251402983281
8,0.22278881276181395,0.10237902497512198
9,0.025046610267828544,0.10618599643930793
10,0.01667194712282039,0.05615298415655307
11,0.04409467788785654,0.04986333792938026
12,0.027222436520019034,0.06909551024044396
13,0.011701729377871608,0.13680496788442859
14,0.00768492048837664,0.11446987418044192
15,0.00772767790259941,0.1257182974011481
16,0.004422014173948156,0.1503816168679482
17,0.004819953963183891,0.17423974778789364
18,0.00712353415869721,0.14150408084870214
19,0.00833820091854385,0.14617480341433425
20,0.006371111857987679,0.11740126089487772
21,0.004586128885713407,0.136562944776679
22,0.003335352231899814,0.14935753516135994
23,0.0031998275503516828,0.09369331346181664
24,0.01379501089844966,0.16550734578029297
25,0.022261129912063433,0.05105060644273674
